"subject" "activity" "Variable" "Average"
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_17_24...464" -0.947884615967742
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_17_24...478" -0.983359081612903
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_17_24...492" -0.959811234623656
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_17_32...471" -0.944559439247312
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_17_32...485" -0.977390723387097
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_17_32...499" -0.947937697311828
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_25_32...465" -0.966853764032258
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_25_32...479" -0.976736614354839
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_25_32...493" -0.971612889354839
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_25_48...475" -0.962283201505376
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_25_48...489" -0.976083502204301
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_25_48...503" -0.972533933655914
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_33_40...466" -0.958136010698925
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_33_40...480" -0.983173544946237
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_33_40...494" -0.97648956688172
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_33_48...472" -0.952271360591398
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_33_48...486" -0.980404830268817
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_33_48...500" -0.974575306182796
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_41_48...467" -0.954069215591398
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_41_48...481" -0.970527336182796
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_41_48...495" -0.969674429892473
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_49_56...468" -0.971703411236559
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_49_56...482" -0.973141405591398
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_49_56...496" -0.962550008387097
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_49_64...473" -0.975501457688172
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_49_64...487" -0.977793858655914
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_49_64...501" -0.968430591075269
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_57_64...469" -0.98028684311828
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_57_64...483" -0.992313173763441
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_57_64...497" -0.976075371290323
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_9_16...463" -0.94808537983871
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_9_16...477" -0.983219759247312
12 "WALKING_DOWNSTAIRS" "fbodygyro_bandsenergy_9_16...491" -0.968581584301075
12 "WALKING_DOWNSTAIRS" "fbodygyro_energy_x" -0.943039606129032
12 "WALKING_DOWNSTAIRS" "fbodygyro_energy_y" -0.950705875483871
12 "WALKING_DOWNSTAIRS" "fbodygyro_energy_z" -0.873598897849462
12 "WALKING_DOWNSTAIRS" "fbodygyro_entropy_x" -0.0401769989263441
12 "WALKING_DOWNSTAIRS" "fbodygyro_entropy_y" 0.00344147037043011
12 "WALKING_DOWNSTAIRS" "fbodygyro_entropy_z" -0.131938252519355
12 "WALKING_DOWNSTAIRS" "fbodygyro_iqr_x" -0.742720744478495
12 "WALKING_DOWNSTAIRS" "fbodygyro_iqr_y" -0.798703896236559
12 "WALKING_DOWNSTAIRS" "fbodygyro_iqr_z" -0.732714505376344
12 "WALKING_DOWNSTAIRS" "fbodygyro_kurtosis_x" -0.483950611441398
12 "WALKING_DOWNSTAIRS" "fbodygyro_kurtosis_y" -0.668498176580645
12 "WALKING_DOWNSTAIRS" "fbodygyro_kurtosis_z" -0.405724418507527
12 "WALKING_DOWNSTAIRS" "fbodygyro_mad_x" -0.740459673784946
12 "WALKING_DOWNSTAIRS" "fbodygyro_mad_y" -0.789311155483871
12 "WALKING_DOWNSTAIRS" "fbodygyro_mad_z" -0.662542303354839
12 "WALKING_DOWNSTAIRS" "fbodygyro_max_x" -0.77150124477957
12 "WALKING_DOWNSTAIRS" "fbodygyro_max_y" -0.841778345053763
12 "WALKING_DOWNSTAIRS" "fbodygyro_max_z" -0.734381593494624
12 "WALKING_DOWNSTAIRS" "fbodygyro_maxinds_x" -0.913620070860215
12 "WALKING_DOWNSTAIRS" "fbodygyro_maxinds_y" -0.799514394327957
12 "WALKING_DOWNSTAIRS" "fbodygyro_maxinds_z" -0.841305153602151
12 "WALKING_DOWNSTAIRS" "fbodygyro_mean_x" -0.71569500327957
12 "WALKING_DOWNSTAIRS" "fbodygyro_mean_y" -0.771175710268817
12 "WALKING_DOWNSTAIRS" "fbodygyro_mean_z" -0.666367678483871
12 "WALKING_DOWNSTAIRS" "fbodygyro_meanfreq_x" -0.10951505243172
12 "WALKING_DOWNSTAIRS" "fbodygyro_meanfreq_y" -0.107254486672581
12 "WALKING_DOWNSTAIRS" "fbodygyro_meanfreq_z" -0.102634655530645
12 "WALKING_DOWNSTAIRS" "fbodygyro_min_x" -0.935789153870968
12 "WALKING_DOWNSTAIRS" "fbodygyro_min_y" -0.931288807849462
12 "WALKING_DOWNSTAIRS" "fbodygyro_min_z" -0.920506714247312
12 "WALKING_DOWNSTAIRS" "fbodygyro_skewness_x" -0.167798380479032
12 "WALKING_DOWNSTAIRS" "fbodygyro_skewness_y" -0.312793371546979
12 "WALKING_DOWNSTAIRS" "fbodygyro_skewness_z" -0.0946331631097312
12 "WALKING_DOWNSTAIRS" "fbodygyro_sma" -0.711422287311828
12 "WALKING_DOWNSTAIRS" "fbodygyro_std_x" -0.781057375053763
12 "WALKING_DOWNSTAIRS" "fbodygyro_std_y" -0.779444961236559
12 "WALKING_DOWNSTAIRS" "fbodygyro_std_z" -0.679272873655914
12 "WALKING_DOWNSTAIRS" "from" NA
12 "WALKING_DOWNSTAIRS" "tbodyacc_arcoeff_x_1" -0.0860246993
12 "WALKING_DOWNSTAIRS" "tbodyacc_arcoeff_x_2" 0.114398012225806
12 "WALKING_DOWNSTAIRS" "tbodyacc_arcoeff_x_3" -0.0363491293274194
12 "WALKING_DOWNSTAIRS" "tbodyacc_arcoeff_x_4" 0.102393014016129
12 "WALKING_DOWNSTAIRS" "tbodyacc_arcoeff_y_1" -0.0253453411349462
12 "WALKING_DOWNSTAIRS" "tbodyacc_arcoeff_y_2" 0.0289574414924731
12 "WALKING_DOWNSTAIRS" "tbodyacc_arcoeff_y_3" 0.165428435393548
12 "WALKING_DOWNSTAIRS" "tbodyacc_arcoeff_y_4" -0.0662299440310215
12 "WALKING_DOWNSTAIRS" "tbodyacc_arcoeff_z_1" 0.0120831061591935
12 "WALKING_DOWNSTAIRS" "tbodyacc_arcoeff_z_2" 0.0491105715367263
12 "WALKING_DOWNSTAIRS" "tbodyacc_arcoeff_z_3" 0.0064514794516129
12 "WALKING_DOWNSTAIRS" "tbodyacc_arcoeff_z_4" -0.081494737767043
12 "WALKING_DOWNSTAIRS" "tbodyacc_correlation_x_y" -0.0759892216854839
12 "WALKING_DOWNSTAIRS" "tbodyacc_correlation_x_z" -0.275687897389785
12 "WALKING_DOWNSTAIRS" "tbodyacc_correlation_y_z" 0.128696526917204
12 "WALKING_DOWNSTAIRS" "tbodyacc_energy_x" -0.853493936774193
12 "WALKING_DOWNSTAIRS" "tbodyacc_energy_y" -0.940911285376344
12 "WALKING_DOWNSTAIRS" "tbodyacc_energy_z" -0.909648161344086
12 "WALKING_DOWNSTAIRS" "tbodyacc_entropy_x" -0.137073400152688
12 "WALKING_DOWNSTAIRS" "tbodyacc_entropy_y" -0.142135899897312
12 "WALKING_DOWNSTAIRS" "tbodyacc_entropy_z" -0.0840155186612903
12 "WALKING_DOWNSTAIRS" "tbodyacc_iqr_x" -0.728765556236559
12 "WALKING_DOWNSTAIRS" "tbodyacc_iqr_y" -0.744966080913979
12 "WALKING_DOWNSTAIRS" "tbodyacc_iqr_z" -0.725140155145161
12 "WALKING_DOWNSTAIRS" "tbodyacc_mad_x" -0.664722984650538
12 "WALKING_DOWNSTAIRS" "tbodyacc_mad_y" -0.633856930897849
12 "WALKING_DOWNSTAIRS" "tbodyacc_mad_z" -0.690643175553763
12 "WALKING_DOWNSTAIRS" "tbodyacc_max_x" -0.472831514948495
12 "WALKING_DOWNSTAIRS" "tbodyacc_max_y" -0.336775119302688
12 "WALKING_DOWNSTAIRS" "tbodyacc_max_z" -0.633547019301075
12 "WALKING_DOWNSTAIRS" "tbodyacc_mean_x" 0.272145794677419
12 "WALKING_DOWNSTAIRS" "tbodyacc_mean_y" -0.0182299075608413
12 "WALKING_DOWNSTAIRS" "tbodyacc_mean_z" -0.105735506451613
12 "WALKING_DOWNSTAIRS" "tbodyacc_min_x" 0.574254783612903
12 "WALKING_DOWNSTAIRS" "tbodyacc_min_y" 0.434323663833333
12 "WALKING_DOWNSTAIRS" "tbodyacc_min_z" 0.604817561989247
12 "WALKING_DOWNSTAIRS" "tbodyacc_sma" -0.621860855892473
12 "WALKING_DOWNSTAIRS" "tbodyacc_std_x" -0.638208440290323
12 "WALKING_DOWNSTAIRS" "tbodyacc_std_y" -0.608983265026882
12 "WALKING_DOWNSTAIRS" "tbodyacc_std_z" -0.682615496811828
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_arcoeff_x_1" -0.0733259877532258
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_arcoeff_x_2" 0.203142092263495
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_arcoeff_x_3" 0.109019583565591
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_arcoeff_x_4" 0.124881922787634
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_arcoeff_y_1" -0.0460246168215054
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_arcoeff_y_2" 0.0707590173392473
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_arcoeff_y_3" 0.216023098649462
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_arcoeff_y_4" 0.286265276456237
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_arcoeff_z_1" -0.0274368620209677
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_arcoeff_z_2" 0.112214702461075
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_arcoeff_z_3" 0.0070148057472043
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_arcoeff_z_4" 0.107603766311828
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_correlation_x_y" -0.158541286652688
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_correlation_x_z" -0.0923805831045699
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_correlation_y_z" 0.0574455788376344
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_energy_x" -0.862933575698925
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_energy_y" -0.875878111236559
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_energy_z" -0.943578520215054
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_entropy_x" -0.0293709159731183
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_entropy_y" -0.101543850225806
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_entropy_z" -0.0987152900860215
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_iqr_x" -0.670947430665591
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_iqr_y" -0.71998383177957
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_iqr_z" -0.798620446451613
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_mad_x" -0.658937095656452
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_mad_y" -0.657080421727419
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_mad_z" -0.774820539516129
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_max_x" -0.732760070672043
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_max_y" -0.759418019741935
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_max_z" -0.831651608172043
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_mean_x" 0.0799354253827957
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_mean_y" 0.00147809411698925
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_mean_z" -0.0106609660939785
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_min_x" 0.563990073149462
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_min_y" 0.736781599784946
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_min_z" 0.756075216182796
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_sma" -0.680678429311828
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_std_x" -0.650790264784946
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_std_y" -0.664699691132473
12 "WALKING_DOWNSTAIRS" "tbodyaccjerk_std_z" -0.777908761827957
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmag_arcoeff1" 0.101294805519355
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmag_arcoeff2" -0.0315000198688172
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmag_arcoeff3" -0.140417740862796
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmag_arcoeff4" -0.00964061082709677
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmag_energy" -0.875165275322581
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmag_entropy" -0.0469948206344086
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmag_iqr" -0.710562422989247
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmag_mad" -0.656602978149462
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmag_max" -0.638614955354839
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmag_mean" -0.684974084575269
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmag_min" -0.820996559247312
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmag_sma" -0.684974084575269
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmag_std" -0.636898344297849
12 "WALKING_DOWNSTAIRS" "tbodyaccmag_arcoeff1" -0.0550702766576882
12 "WALKING_DOWNSTAIRS" "tbodyaccmag_arcoeff2" 0.00133477276666667
12 "WALKING_DOWNSTAIRS" "tbodyaccmag_arcoeff3" 0.0675288652847849
12 "WALKING_DOWNSTAIRS" "tbodyaccmag_arcoeff4" -0.0289301326693548
12 "WALKING_DOWNSTAIRS" "tbodyaccmag_energy" -0.833853812204301
12 "WALKING_DOWNSTAIRS" "tbodyaccmag_entropy" 0.16467549808172
12 "WALKING_DOWNSTAIRS" "tbodyaccmag_iqr" -0.75666363605
12 "WALKING_DOWNSTAIRS" "tbodyaccmag_mad" -0.679062350865591
12 "WALKING_DOWNSTAIRS" "tbodyaccmag_max" -0.595428670677419
12 "WALKING_DOWNSTAIRS" "tbodyaccmag_mean" -0.613018446822043
12 "WALKING_DOWNSTAIRS" "tbodyaccmag_min" -0.859359248172043
12 "WALKING_DOWNSTAIRS" "tbodyaccmag_sma" -0.613018446822043
12 "WALKING_DOWNSTAIRS" "tbodyaccmag_std" -0.621456341182258
12 "WALKING_DOWNSTAIRS" "tbodygyro_arcoeff_x_1" -0.182759141608602
12 "WALKING_DOWNSTAIRS" "tbodygyro_arcoeff_x_2" 0.0993835652053226
12 "WALKING_DOWNSTAIRS" "tbodygyro_arcoeff_x_3" 0.156012364563441
12 "WALKING_DOWNSTAIRS" "tbodygyro_arcoeff_x_4" -0.0881440387247312
12 "WALKING_DOWNSTAIRS" "tbodygyro_arcoeff_y_1" -0.152474941796403
12 "WALKING_DOWNSTAIRS" "tbodygyro_arcoeff_y_2" 0.146796307694946
12 "WALKING_DOWNSTAIRS" "tbodygyro_arcoeff_y_3" -0.0591671966397849
12 "WALKING_DOWNSTAIRS" "tbodygyro_arcoeff_y_4" 0.168053556500323
12 "WALKING_DOWNSTAIRS" "tbodygyro_arcoeff_z_1" -0.0823431867844086
12 "WALKING_DOWNSTAIRS" "tbodygyro_arcoeff_z_2" 0.0654689630473118
12 "WALKING_DOWNSTAIRS" "tbodygyro_arcoeff_z_3" -0.0728463066543011
12 "WALKING_DOWNSTAIRS" "tbodygyro_arcoeff_z_4" 0.223420769530645
12 "WALKING_DOWNSTAIRS" "tbodygyro_correlation_x_y" -0.156766718235054
12 "WALKING_DOWNSTAIRS" "tbodygyro_correlation_x_z" -0.0126318267150538
12 "WALKING_DOWNSTAIRS" "tbodygyro_correlation_y_z" -0.0187119860784946
12 "WALKING_DOWNSTAIRS" "tbodygyro_energy_x" -0.925234599193548
12 "WALKING_DOWNSTAIRS" "tbodygyro_energy_y" -0.949266970537634
12 "WALKING_DOWNSTAIRS" "tbodygyro_energy_z" -0.87844996
12 "WALKING_DOWNSTAIRS" "tbodygyro_entropy_x" -0.177152854408602
12 "WALKING_DOWNSTAIRS" "tbodygyro_entropy_y" -0.0845665352849462
12 "WALKING_DOWNSTAIRS" "tbodygyro_entropy_z" -0.0317761415150538
12 "WALKING_DOWNSTAIRS" "tbodygyro_iqr_x" -0.788026118930108
12 "WALKING_DOWNSTAIRS" "tbodygyro_iqr_y" -0.813422002795699
12 "WALKING_DOWNSTAIRS" "tbodygyro_iqr_z" -0.681562202532258
12 "WALKING_DOWNSTAIRS" "tbodygyro_mad_x" -0.773630769155914
12 "WALKING_DOWNSTAIRS" "tbodygyro_mad_y" -0.79019687844086
12 "WALKING_DOWNSTAIRS" "tbodygyro_mad_z" -0.650047411096774
12 "WALKING_DOWNSTAIRS" "tbodygyro_max_x" -0.675669384567742
12 "WALKING_DOWNSTAIRS" "tbodygyro_max_y" -0.772012620698925
12 "WALKING_DOWNSTAIRS" "tbodygyro_max_z" -0.509110911327957
12 "WALKING_DOWNSTAIRS" "tbodygyro_mean_x" -0.0575264551461828
12 "WALKING_DOWNSTAIRS" "tbodygyro_mean_y" -0.0714218698580645
12 "WALKING_DOWNSTAIRS" "tbodygyro_mean_z" 0.100946227484946
12 "WALKING_DOWNSTAIRS" "tbodygyro_min_x" 0.647015288333333
12 "WALKING_DOWNSTAIRS" "tbodygyro_min_y" 0.787084574731183
12 "WALKING_DOWNSTAIRS" "tbodygyro_min_z" 0.574601504306452
12 "WALKING_DOWNSTAIRS" "tbodygyro_sma" -0.658555090672043
12 "WALKING_DOWNSTAIRS" "tbodygyro_std_x" -0.764316840252151
12 "WALKING_DOWNSTAIRS" "tbodygyro_std_y" -0.774444433548387
12 "WALKING_DOWNSTAIRS" "tbodygyro_std_z" -0.650750149365591
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_arcoeff_x_1" -0.0297240732870968
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_arcoeff_x_2" 0.0124731851333333
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_arcoeff_x_3" 0.156518634513441
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_arcoeff_x_4" 0.180306247533871
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_arcoeff_y_1" -0.11403114192043
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_arcoeff_y_2" 0.20957355148586
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_arcoeff_y_3" 0.0901092539931183
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_arcoeff_y_4" 0.0762570744967742
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_arcoeff_z_1" -0.0103912713752688
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_arcoeff_z_2" 0.0399120938150538
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_arcoeff_z_3" 0.075133547405914
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_arcoeff_z_4" -0.0563117801069892
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_correlation_x_y" 0.106072643146237
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_correlation_x_z" 0.0561581987091398
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_correlation_y_z" -0.0526965479623656
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_energy_x" -0.945052822473118
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_energy_y" -0.968436486344086
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_energy_z" -0.943934312849462
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_entropy_x" 0.0355683584145161
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_entropy_y" 0.0744072474166667
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_entropy_z" -0.00305998122903226
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_iqr_x" -0.797320511505376
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_iqr_y" -0.85213605
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_iqr_z" -0.793992805698925
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_mad_x" -0.778694711666667
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_mad_y" -0.839118729301075
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_mad_z" -0.780690667526882
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_max_x" -0.75723384961828
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_max_y" -0.848021868387097
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_max_z" -0.770721991935484
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_mean_x" -0.073416747110215
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_mean_y" -0.0421957057096774
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_mean_z" -0.0617431983833333
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_min_x" 0.784591195376344
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_min_y" 0.85688671483871
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_min_z" 0.816974970430107
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_sma" -0.80930790344086
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_std_x" -0.772069692150538
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_std_y" -0.829185586182796
12 "WALKING_DOWNSTAIRS" "tbodygyrojerk_std_z" -0.775458577365591
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmag_arcoeff1" 0.312919599944624
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmag_arcoeff2" -0.274125399123656
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmag_arcoeff3" -0.0823676376956989
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmag_arcoeff4" -0.0233135007837634
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmag_energy" -0.960138459677419
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmag_entropy" 0.204261278066129
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmag_iqr" -0.838626971505376
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmag_mad" -0.828832187580645
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmag_max" -0.82630799188172
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmag_mean" -0.807753381612903
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmag_min" -0.845404736290323
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmag_sma" -0.807753381612903
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmag_std" -0.817815795430108
12 "WALKING_DOWNSTAIRS" "tbodygyromag_arcoeff1" -0.00817620329569893
12 "WALKING_DOWNSTAIRS" "tbodygyromag_arcoeff2" -0.120797823649731
12 "WALKING_DOWNSTAIRS" "tbodygyromag_arcoeff3" 0.185473947607903
12 "WALKING_DOWNSTAIRS" "tbodygyromag_arcoeff4" -0.0821714296607527
12 "WALKING_DOWNSTAIRS" "tbodygyromag_energy" -0.888708898956989
12 "WALKING_DOWNSTAIRS" "tbodygyromag_entropy" 0.412521152249462
12 "WALKING_DOWNSTAIRS" "tbodygyromag_iqr" -0.710251664784946
12 "WALKING_DOWNSTAIRS" "tbodygyromag_mad" -0.688749455069892
12 "WALKING_DOWNSTAIRS" "tbodygyromag_max" -0.74114072516129
12 "WALKING_DOWNSTAIRS" "tbodygyromag_mean" -0.66459948788172
12 "WALKING_DOWNSTAIRS" "tbodygyromag_min" -0.735097810784946
12 "WALKING_DOWNSTAIRS" "tbodygyromag_sma" -0.66459948788172
12 "WALKING_DOWNSTAIRS" "tbodygyromag_std" -0.715896647204301
12 "WALKING_DOWNSTAIRS" "tgravityacc_arcoeff_x_1" -0.450597541513871
12 "WALKING_DOWNSTAIRS" "tgravityacc_arcoeff_x_2" 0.490221415937634
12 "WALKING_DOWNSTAIRS" "tgravityacc_arcoeff_x_3" -0.529047955481183
12 "WALKING_DOWNSTAIRS" "tgravityacc_arcoeff_x_4" 0.567120002096774
12 "WALKING_DOWNSTAIRS" "tgravityacc_arcoeff_y_1" -0.349494040989247
12 "WALKING_DOWNSTAIRS" "tgravityacc_arcoeff_y_2" 0.320277450525269
12 "WALKING_DOWNSTAIRS" "tgravityacc_arcoeff_y_3" -0.333653475965591
12 "WALKING_DOWNSTAIRS" "tgravityacc_arcoeff_y_4" 0.364714516408065
12 "WALKING_DOWNSTAIRS" "tgravityacc_arcoeff_z_1" -0.42388862505914
12 "WALKING_DOWNSTAIRS" "tgravityacc_arcoeff_z_2" 0.452910125198925
12 "WALKING_DOWNSTAIRS" "tgravityacc_arcoeff_z_3" -0.481617535586021
12 "WALKING_DOWNSTAIRS" "tgravityacc_arcoeff_z_4" 0.507350393026882
12 "WALKING_DOWNSTAIRS" "tgravityacc_correlation_x_y" 0.315695228660215
12 "WALKING_DOWNSTAIRS" "tgravityacc_correlation_x_z" -0.0560742102725806
12 "WALKING_DOWNSTAIRS" "tgravityacc_correlation_y_z" 0.125157262365591
12 "WALKING_DOWNSTAIRS" "tgravityacc_energy_x" 0.585558745107527
12 "WALKING_DOWNSTAIRS" "tgravityacc_energy_y" -0.834307103655914
12 "WALKING_DOWNSTAIRS" "tgravityacc_energy_z" -0.790503420537634
12 "WALKING_DOWNSTAIRS" "tgravityacc_entropy_x" -0.803735367924731
12 "WALKING_DOWNSTAIRS" "tgravityacc_entropy_y" -0.866906981053763
12 "WALKING_DOWNSTAIRS" "tgravityacc_entropy_z" -0.754740718655914
12 "WALKING_DOWNSTAIRS" "tgravityacc_iqr_x" -0.966658444569892
12 "WALKING_DOWNSTAIRS" "tgravityacc_iqr_y" -0.96496745516129
12 "WALKING_DOWNSTAIRS" "tgravityacc_iqr_z" -0.945648502204301
12 "WALKING_DOWNSTAIRS" "tgravityacc_mad_x" -0.964272684354839
12 "WALKING_DOWNSTAIRS" "tgravityacc_mad_y" -0.960977943548387
12 "WALKING_DOWNSTAIRS" "tgravityacc_mad_z" -0.940965525537634
12 "WALKING_DOWNSTAIRS" "tgravityacc_max_x" 0.690177891774194
12 "WALKING_DOWNSTAIRS" "tgravityacc_max_y" -0.0446999230577419
12 "WALKING_DOWNSTAIRS" "tgravityacc_max_z" 0.0956445804550538
12 "WALKING_DOWNSTAIRS" "tgravityacc_mean_x" 0.749117763666667
12 "WALKING_DOWNSTAIRS" "tgravityacc_mean_y" -0.0295853747510753
12 "WALKING_DOWNSTAIRS" "tgravityacc_mean_z" 0.0924517595346237
