subject,activity,Variable,Average
12,SITTING,fbodygyro_bandsenergy_33_48...500,-0.9538048034328358
12,SITTING,fbodygyro_bandsenergy_41_48...467,-0.9391302275373135
12,SITTING,fbodygyro_bandsenergy_41_48...481,-0.9665414751492537
12,SITTING,fbodygyro_bandsenergy_41_48...495,-0.951881338119403
12,SITTING,fbodygyro_bandsenergy_49_56...468,-0.9534415100746269
12,SITTING,fbodygyro_bandsenergy_49_56...482,-0.9631652523134329
12,SITTING,fbodygyro_bandsenergy_49_56...496,-0.9453520316343283
12,SITTING,fbodygyro_bandsenergy_49_64...473,-0.9609749796268656
12,SITTING,fbodygyro_bandsenergy_49_64...487,-0.9672339932835821
12,SITTING,fbodygyro_bandsenergy_49_64...501,-0.9596980488059701
12,SITTING,fbodygyro_bandsenergy_57_64...469,-0.9704668752985075
12,SITTING,fbodygyro_bandsenergy_57_64...483,-0.9841232948507462
12,SITTING,fbodygyro_bandsenergy_57_64...497,-0.9783486299253732
12,SITTING,fbodygyro_bandsenergy_9_16...463,-0.8763333826119403
12,SITTING,fbodygyro_bandsenergy_9_16...477,-0.9768034273134328
12,SITTING,fbodygyro_bandsenergy_9_16...491,-0.9421942693283583
12,SITTING,fbodygyro_energy_x,-0.9069856132089552
12,SITTING,fbodygyro_energy_y,-0.9111983897761194
12,SITTING,fbodygyro_energy_z,-0.9212524526119403
12,SITTING,fbodygyro_entropy_x,0.09696891773208956
12,SITTING,fbodygyro_entropy_y,0.09044774660447762
12,SITTING,fbodygyro_entropy_z,0.018131071858208954
12,SITTING,fbodygyro_iqr_x,-0.5736076299395523
12,SITTING,fbodygyro_iqr_y,-0.7532077064925373
12,SITTING,fbodygyro_iqr_z,-0.6509733032985074
12,SITTING,fbodygyro_kurtosis_x,-0.6119186832462686
12,SITTING,fbodygyro_kurtosis_y,-0.522411408119403
12,SITTING,fbodygyro_kurtosis_z,-0.6635810203067164
12,SITTING,fbodygyro_mad_x,-0.6225898176537313
12,SITTING,fbodygyro_mad_y,-0.7235323798507463
12,SITTING,fbodygyro_mad_z,-0.6766627739701493
12,SITTING,fbodygyro_max_x,-0.7225697385
12,SITTING,fbodygyro_max_y,-0.7001910982835821
12,SITTING,fbodygyro_max_z,-0.8263790056716418
12,SITTING,fbodygyro_maxinds_x,-0.8597014919402985
12,SITTING,fbodygyro_maxinds_y,-0.7279730383955224
12,SITTING,fbodygyro_maxinds_z,-0.7658260418656717
12,SITTING,fbodygyro_mean_x,-0.5856695055067164
12,SITTING,fbodygyro_mean_y,-0.7081845162686567
12,SITTING,fbodygyro_mean_z,-0.6448804811119403
12,SITTING,fbodygyro_meanfreq_x,-0.04941899768880597
12,SITTING,fbodygyro_meanfreq_y,-0.10738674910470149
12,SITTING,fbodygyro_meanfreq_z,-0.012401189420149252
12,SITTING,fbodygyro_min_x,-0.91072056201492535
12,SITTING,fbodygyro_min_y,-0.8974150573134329
12,SITTING,fbodygyro_min_z,-0.9152930460447761
12,SITTING,fbodygyro_skewness_x,-0.30092402623925374
12,SITTING,fbodygyro_skewness_y,-0.1981193413022388
12,SITTING,fbodygyro_skewness_z,-0.3391640431716418
12,SITTING,fbodygyro_sma,-0.6296551719104477
12,SITTING,fbodygyro_std_x,-0.7078310663955224
12,SITTING,fbodygyro_std_y,-0.6696223230597015
12,SITTING,fbodygyro_std_z,-0.7484317526865671
12,SITTING,from,NA
12,SITTING,tbodyacc_arcoeff_x_1,-0.1927728959925373
12,SITTING,tbodyacc_arcoeff_x_2,0.2103130402186567
12,SITTING,tbodyacc_arcoeff_x_3,-0.10624644225298507
12,SITTING,tbodyacc_arcoeff_x_4,0.15132786837985074
12,SITTING,tbodyacc_arcoeff_y_1,-0.06433119325820896
12,SITTING,tbodyacc_arcoeff_y_2,0.12852801568507463
12,SITTING,tbodyacc_arcoeff_y_3,0.070254929252238807
12,SITTING,tbodyacc_arcoeff_y_4,0.0417435658141791
12,SITTING,tbodyacc_arcoeff_z_1,0.0025341309283582088
12,SITTING,tbodyacc_arcoeff_z_2,0.04965076410955224
12,SITTING,tbodyacc_arcoeff_z_3,0.0348763136141791
12,SITTING,tbodyacc_arcoeff_z_4,-0.11319969619701492
12,SITTING,tbodyacc_correlation_x_y,-0.20033375147462687
12,SITTING,tbodyacc_correlation_x_z,-0.2651580027201493
12,SITTING,tbodyacc_correlation_y_z,0.011914724914179104
12,SITTING,tbodyacc_energy_x,-0.7667971291940299
12,SITTING,tbodyacc_energy_y,-0.8717443948507463
12,SITTING,tbodyacc_energy_z,-0.938771315
12,SITTING,tbodyacc_entropy_x,-0.042719113753731344
12,SITTING,tbodyacc_entropy_y,-0.013506349820895519
12,SITTING,tbodyacc_entropy_z,-0.1371374274880597
12,SITTING,tbodyacc_iqr_x,-0.612046613358209
12,SITTING,tbodyacc_iqr_y,-0.5794261219074627
12,SITTING,tbodyacc_iqr_z,-0.7361286791791045
12,SITTING,tbodyacc_mad_x,-0.5420860235761193
12,SITTING,tbodyacc_mad_y,-0.42283501601791046
12,SITTING,tbodyacc_mad_z,-0.7230993220149253
12,SITTING,tbodyacc_max_x,-0.32297709212686565
12,SITTING,tbodyacc_max_y,-0.2611015232141791
12,SITTING,tbodyacc_max_z,-0.5970222960731343
12,SITTING,tbodyacc_mean_x,0.275639357761194
12,SITTING,tbodyacc_mean_y,-0.01848613884597015
12,SITTING,tbodyacc_mean_z,-0.10791726244776119
12,SITTING,tbodyacc_min_x,0.4258005729552239
12,SITTING,tbodyacc_min_y,0.30134796031447764
12,SITTING,tbodyacc_min_z,0.6734275607462686
12,SITTING,tbodyacc_sma,-0.5046887789022388
12,SITTING,tbodyacc_std_x,-0.5086651967671642
12,SITTING,tbodyacc_std_y,-0.4013576134641791
12,SITTING,tbodyacc_std_z,-0.7224436390298508
12,SITTING,tbodyaccjerk_arcoeff_x_1,-0.19553975972835821
12,SITTING,tbodyaccjerk_arcoeff_x_2,0.23324364144179105
12,SITTING,tbodyaccjerk_arcoeff_x_3,0.0657585424758209
12,SITTING,tbodyaccjerk_arcoeff_x_4,0.06976384765089552
12,SITTING,tbodyaccjerk_arcoeff_y_1,-0.14078161618507462
12,SITTING,tbodyaccjerk_arcoeff_y_2,0.18418252753044775
12,SITTING,tbodyaccjerk_arcoeff_y_3,0.1645279762264179
12,SITTING,tbodyaccjerk_arcoeff_y_4,0.2789735181873134
12,SITTING,tbodyaccjerk_arcoeff_z_1,-0.02481176342164179
12,SITTING,tbodyaccjerk_arcoeff_z_2,0.10873734300723881
12,SITTING,tbodyaccjerk_arcoeff_z_3,0.021617816331343284
12,SITTING,tbodyaccjerk_arcoeff_z_4,0.1260854002841791
12,SITTING,tbodyaccjerk_correlation_x_y,-0.18346729868880599
12,SITTING,tbodyaccjerk_correlation_x_z,-0.24685004370149255
12,SITTING,tbodyaccjerk_correlation_y_z,-0.07949475167201493
12,SITTING,tbodyaccjerk_energy_x,-0.7401881259104478
12,SITTING,tbodyaccjerk_energy_y,-0.6984338457895523
12,SITTING,tbodyaccjerk_energy_z,-0.9635214232089552
12,SITTING,tbodyaccjerk_entropy_x,0.139580039619403
12,SITTING,tbodyaccjerk_entropy_y,0.0973023755522388
12,SITTING,tbodyaccjerk_entropy_z,-0.10472659407462687
12,SITTING,tbodyaccjerk_iqr_x,-0.5032981411582089
12,SITTING,tbodyaccjerk_iqr_y,-0.5388747167251493
12,SITTING,tbodyaccjerk_iqr_z,-0.8152621597761194
12,SITTING,tbodyaccjerk_mad_x,-0.4940719154186567
12,SITTING,tbodyaccjerk_mad_y,-0.42806584151119403
12,SITTING,tbodyaccjerk_mad_z,-0.8067449561940299
12,SITTING,tbodyaccjerk_max_x,-0.6068170013074626
12,SITTING,tbodyaccjerk_max_y,-0.6122295744059701
12,SITTING,tbodyaccjerk_max_z,-0.8496700845522388
12,SITTING,tbodyaccjerk_mean_x,0.057236645520895524
12,SITTING,tbodyaccjerk_mean_y,0.010632586489402985
12,SITTING,tbodyaccjerk_mean_z,0.015533848144537314
12,SITTING,tbodyaccjerk_min_x,0.3980618356268657
12,SITTING,tbodyaccjerk_min_y,0.5538695203686567
12,SITTING,tbodyaccjerk_min_z,0.8053283037313432
12,SITTING,tbodyaccjerk_sma,-0.5583385933955224
12,SITTING,tbodyaccjerk_std_x,-0.48751385358955224
12,SITTING,tbodyaccjerk_std_y,-0.44179849937022386
12,SITTING,tbodyaccjerk_std_z,-0.8130447007462687
12,SITTING,tbodyaccjerkmag_arcoeff1,0.06546860438925373
12,SITTING,tbodyaccjerkmag_arcoeff2,-0.003410984375373134
12,SITTING,tbodyaccjerkmag_arcoeff3,-0.21362754437940298
12,SITTING,tbodyaccjerkmag_arcoeff4,0.08686305657611941
12,SITTING,tbodyaccjerkmag_energy,-0.7763550185671642
12,SITTING,tbodyaccjerkmag_entropy,0.10719529850746269
12,SITTING,tbodyaccjerkmag_iqr,-0.6095296471567164
12,SITTING,tbodyaccjerkmag_mad,-0.5107011897037314
12,SITTING,tbodyaccjerkmag_max,-0.48123348462686566
12,SITTING,tbodyaccjerkmag_mean,-0.5538132661447761
12,SITTING,tbodyaccjerkmag_min,-0.7685775196268657
12,SITTING,tbodyaccjerkmag_sma,-0.5538132661447761
12,SITTING,tbodyaccjerkmag_std,-0.46846213963955224
12,SITTING,tbodyaccmag_arcoeff1,-0.019182704279850745
12,SITTING,tbodyaccmag_arcoeff2,0.0025680638305970154
12,SITTING,tbodyaccmag_arcoeff3,-0.008488000482089553
12,SITTING,tbodyaccmag_arcoeff4,0.031024971825373136
12,SITTING,tbodyaccmag_energy,-0.7386873874626866
12,SITTING,tbodyaccmag_entropy,0.2664084395522388
12,SITTING,tbodyaccmag_iqr,-0.668973722619403
12,SITTING,tbodyaccmag_mad,-0.5787467425671642
12,SITTING,tbodyaccmag_max,-0.4670316243007463
12,SITTING,tbodyaccmag_mean,-0.48541987691940297
12,SITTING,tbodyaccmag_min,-0.8416757687313433
12,SITTING,tbodyaccmag_sma,-0.48541987691940297
12,SITTING,tbodyaccmag_std,-0.5090507371470149
12,SITTING,tbodygyro_arcoeff_x_1,-0.30756139773313435
12,SITTING,tbodygyro_arcoeff_x_2,0.2560276396044776
12,SITTING,tbodygyro_arcoeff_x_3,0.028751479764179105
12,SITTING,tbodygyro_arcoeff_x_4,-0.045671618515074626
12,SITTING,tbodygyro_arcoeff_y_1,-0.22443102863656716
12,SITTING,tbodygyro_arcoeff_y_2,0.2312286948
12,SITTING,tbodygyro_arcoeff_y_3,-0.14480966233208956
12,SITTING,tbodygyro_arcoeff_y_4,0.23849986857985075
12,SITTING,tbodygyro_arcoeff_z_1,-0.10935350219701492
12,SITTING,tbodygyro_arcoeff_z_2,0.12880880043893284
12,SITTING,tbodygyro_arcoeff_z_3,-0.0851156019119403
12,SITTING,tbodygyro_arcoeff_z_4,0.20733667273656717
12,SITTING,tbodygyro_correlation_x_y,-0.12269029984477613
12,SITTING,tbodygyro_correlation_x_z,-0.04698059381641791
12,SITTING,tbodygyro_correlation_y_z,-0.1228419475664179
12,SITTING,tbodygyro_energy_x,-0.8863297235820895
12,SITTING,tbodygyro_energy_y,-0.909874181641791
12,SITTING,tbodygyro_energy_z,-0.9247862925373135
12,SITTING,tbodygyro_entropy_x,-0.11453356444104477
12,SITTING,tbodygyro_entropy_y,0.02731269002313433
12,SITTING,tbodygyro_entropy_z,0.04315903366873135
12,SITTING,tbodygyro_iqr_x,-0.7075509829552239
12,SITTING,tbodygyro_iqr_y,-0.7121360263432835
12,SITTING,tbodygyro_iqr_z,-0.7593736288059701
12,SITTING,tbodygyro_mad_x,-0.6901564754477612
12,SITTING,tbodygyro_mad_y,-0.6885416902238806
12,SITTING,tbodygyro_mad_z,-0.7123602943283582
12,SITTING,tbodygyro_max_x,-0.607254998880597
12,SITTING,tbodygyro_max_y,-0.7526334729850747
12,SITTING,tbodygyro_max_z,-0.5113487744029851
12,SITTING,tbodygyro_mean_x,-0.07027843629850747
12,SITTING,tbodygyro_mean_y,-0.04224184248955224
12,SITTING,tbodygyro_mean_z,0.08931157004940299
12,SITTING,tbodygyro_min_x,0.5698203441716418
12,SITTING,tbodygyro_min_y,0.7422285629850747
12,SITTING,tbodygyro_min_z,0.5648734468552239
12,SITTING,tbodygyro_sma,-0.5889673007567164
12,SITTING,tbodygyro_std_x,-0.6773075619977612
12,SITTING,tbodygyro_std_y,-0.6803988041044776
12,SITTING,tbodygyro_std_z,-0.6992457413955224
12,SITTING,tbodygyrojerk_arcoeff_x_1,-0.15607883190522387
12,SITTING,tbodygyrojerk_arcoeff_x_2,0.1274440133291045
12,SITTING,tbodygyrojerk_arcoeff_x_3,0.1437277789330597
12,SITTING,tbodygyrojerk_arcoeff_x_4,0.11650271992932835
12,SITTING,tbodygyrojerk_arcoeff_y_1,-0.20130520833201493
12,SITTING,tbodygyrojerk_arcoeff_y_2,0.26407313543283584
12,SITTING,tbodygyrojerk_arcoeff_y_3,0.03253817542686567
12,SITTING,tbodygyrojerk_arcoeff_y_4,0.0557947860619403
12,SITTING,tbodygyrojerk_arcoeff_z_1,-0.07102079263708955
12,SITTING,tbodygyrojerk_arcoeff_z_2,0.12692211098820896
12,SITTING,tbodygyrojerk_arcoeff_z_3,0.04814066735298508
12,SITTING,tbodygyrojerk_arcoeff_z_4,-0.0028646438843283593
12,SITTING,tbodygyrojerk_correlation_x_y,0.04447283959880597
12,SITTING,tbodygyrojerk_correlation_x_z,-0.1951143608402985
12,SITTING,tbodygyrojerk_correlation_y_z,-0.014348966881343284
12,SITTING,tbodygyrojerk_energy_x,-0.8638515821641791
12,SITTING,tbodygyrojerk_energy_y,-0.9548251513432836
12,SITTING,tbodygyrojerk_energy_z,-0.9152158876835821
12,SITTING,tbodygyrojerk_entropy_x,0.1628418887925373
12,SITTING,tbodygyrojerk_entropy_y,0.18339706947686568
12,SITTING,tbodygyrojerk_entropy_z,0.17747366079701493
12,SITTING,tbodygyrojerk_iqr_x,-0.6533542814402985
12,SITTING,tbodygyrojerk_iqr_y,-0.8181204296268657
12,SITTING,tbodygyrojerk_iqr_z,-0.7654334437313433
12,SITTING,tbodygyrojerk_mad_x,-0.6276665280358209
12,SITTING,tbodygyrojerk_mad_y,-0.7996424887313432
12,SITTING,tbodygyrojerk_mad_z,-0.7317297497089552
12,SITTING,tbodygyrojerk_max_x,-0.6425363240671642
12,SITTING,tbodygyrojerk_max_y,-0.7983093391044777
12,SITTING,tbodygyrojerk_max_z,-0.6580094075111941
12,SITTING,tbodygyrojerk_mean_x,-0.07269242620597015
12,SITTING,tbodygyrojerk_mean_y,-0.04573747951791045
12,SITTING,tbodygyrojerk_mean_z,-0.051511092270373135
12,SITTING,tbodygyrojerk_min_x,0.6521529507910447
12,SITTING,tbodygyrojerk_min_y,0.826934224402985
12,SITTING,tbodygyrojerk_min_z,0.7809852273134328
12,SITTING,tbodygyrojerk_sma,-0.7368850055223881
12,SITTING,tbodygyrojerk_std_x,-0.6231895902910448
12,SITTING,tbodygyrojerk_std_y,-0.7863127817164179
12,SITTING,tbodygyrojerk_std_z,-0.7131141783059701
12,SITTING,tbodygyrojerkmag_arcoeff1,0.21557471560730598
12,SITTING,tbodygyrojerkmag_arcoeff2,-0.20519863246268658
12,SITTING,tbodygyrojerkmag_arcoeff3,-0.05995974727388059
12,SITTING,tbodygyrojerkmag_arcoeff4,-0.04486824442664179
12,SITTING,tbodygyrojerkmag_energy,-0.9303925286567164
12,SITTING,tbodygyrojerkmag_entropy,0.34310364397761195
12,SITTING,tbodygyrojerkmag_iqr,-0.7738312467164179
12,SITTING,tbodygyrojerkmag_mad,-0.7568386552893284
12,SITTING,tbodygyrojerkmag_max,-0.7544584691791045
12,SITTING,tbodygyrojerkmag_mean,-0.7350157018656717
12,SITTING,tbodygyrojerkmag_min,-0.7700085581194029
12,SITTING,tbodygyrojerkmag_sma,-0.7350157018656717
12,SITTING,tbodygyrojerkmag_std,-0.7427608399253731
12,SITTING,tbodygyromag_arcoeff1,0.03049402872977612
12,SITTING,tbodygyromag_arcoeff2,-0.1374091603883582
12,SITTING,tbodygyromag_arcoeff3,0.17752927375970148
12,SITTING,tbodygyromag_arcoeff4,-0.08754736116940298
12,SITTING,tbodygyromag_energy,-0.8490057057462687
12,SITTING,tbodygyromag_entropy,0.42144227863880596
12,SITTING,tbodygyromag_iqr,-0.6210690032164179
12,SITTING,tbodygyromag_mad,-0.6015350772014926
12,SITTING,tbodygyromag_max,-0.686399928402985
12,SITTING,tbodygyromag_mean,-0.5859572694149253
12,SITTING,tbodygyromag_min,-0.7227371578880597
12,SITTING,tbodygyromag_sma,-0.5859572694149253
12,SITTING,tbodygyromag_std,-0.6417746402286567
12,SITTING,tgravityacc_arcoeff_x_1,-0.4279065557835821
12,SITTING,tgravityacc_arcoeff_x_2,0.4820952113507463
12,SITTING,tgravityacc_arcoeff_x_3,-0.5351909792238806
12,SITTING,tgravityacc_arcoeff_x_4,0.5871917346417911
12,SITTING,tgravityacc_arcoeff_y_1,-0.18778534301492536
12,SITTING,tgravityacc_arcoeff_y_2,0.19151717836865673
12,SITTING,tgravityacc_arcoeff_y_3,-0.25102294726044777
12,SITTING,tgravityacc_arcoeff_y_4,0.3319562100655224
12,SITTING,tgravityacc_arcoeff_z_1,-0.388208525114403
12,SITTING,tgravityacc_arcoeff_z_2,0.4075668228528358
12,SITTING,tgravityacc_arcoeff_z_3,-0.4261460286626866
12,SITTING,tgravityacc_arcoeff_z_4,0.4414311734902985
12,SITTING,tgravityacc_correlation_x_y,-0.07878537442089552
12,SITTING,tgravityacc_correlation_x_z,-0.1319008057238806
12,SITTING,tgravityacc_correlation_y_z,0.21314431710447762
12,SITTING,tgravityacc_energy_x,0.4154768486567164
12,SITTING,tgravityacc_energy_y,-0.48304284559701494
12,SITTING,tgravityacc_energy_z,-0.9836752886567164
12,SITTING,tgravityacc_entropy_x,-0.7518578712761194
12,SITTING,tgravityacc_entropy_y,-0.8635175307395523
12,SITTING,tgravityacc_entropy_z,-0.8271942304895522
12,SITTING,tgravityacc_iqr_x,-0.9748733657462687
12,SITTING,tgravityacc_iqr_y,-0.9644969120895522
12,SITTING,tgravityacc_iqr_z,-0.9602835747761194
12,SITTING,tgravityacc_mad_x,-0.9736853276119403
12,SITTING,tgravityacc_mad_y,-0.962286788283582
12,SITTING,tgravityacc_mad_z,-0.9574967620149254
12,SITTING,tgravityacc_max_x,0.5668501329104477
12,SITTING,tgravityacc_max_y,0.09383326053731343
12,SITTING,tgravityacc_max_z,-0.04711771533097015
12,SITTING,tgravityacc_mean_x,0.6299647789552238
12,SITTING,tgravityacc_mean_y,0.11265259655895522
12,SITTING,tgravityacc_mean_z,-0.04945201370373134
12,SITTING,tgravityacc_min_x,0.6474119985074627
12,SITTING,tgravityacc_min_y,0.12647860471940298
12,SITTING,tgravityacc_min_z,-0.057036670789213435
12,SITTING,tgravityacc_sma,-0.46039474597014923
12,SITTING,tgravityacc_std_x,-0.9730396568656716
12,SITTING,tgravityacc_std_y,-0.9616845701492537
12,SITTING,tgravityacc_std_z,-0.956887170522388
12,SITTING,tgravityaccmag_arcoeff1,-0.019182704279850745
12,SITTING,tgravityaccmag_arcoeff2,0.0025680638305970154
12,SITTING,tgravityaccmag_arcoeff3,-0.008488000482089553
12,SITTING,tgravityaccmag_arcoeff4,0.031024971825373136
12,SITTING,tgravityaccmag_energy,-0.7386873874626866
12,SITTING,tgravityaccmag_entropy,0.2664084395522388
12,SITTING,tgravityaccmag_iqr,-0.668973722619403
12,SITTING,tgravityaccmag_mad,-0.5787467425671642
12,SITTING,tgravityaccmag_max,-0.4670316243007463
12,SITTING,tgravityaccmag_mean,-0.48541987691940297
12,SITTING,tgravityaccmag_min,-0.8416757687313433
12,SITTING,tgravityaccmag_sma,-0.48541987691940297
12,SITTING,tgravityaccmag_std,-0.5090507371470149
12,WALKING_DOWNSTAIRS,angle(tbodyaccjerkmean)_gravitymean),0.015112358490322579
12,WALKING_DOWNSTAIRS,angle(tbodyaccmean_gravity),0.0027809363698870957
12,WALKING_DOWNSTAIRS,angle(tbodygyrojerkmean_gravitymean),-0.07156124606946236
12,WALKING_DOWNSTAIRS,angle(tbodygyromean_gravitymean),0.12416149574989246
12,WALKING_DOWNSTAIRS,angle(x_gravitymean),-0.6054707487634409
12,WALKING_DOWNSTAIRS,angle(y_gravitymean),0.09693022702150537
12,WALKING_DOWNSTAIRS,angle(z_gravitymean),-0.05790574363333333
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_1_16...312,-0.8534089171505377
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_1_16...326,-0.859191621344086
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_1_16...340,-0.9137163467741936
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_1_24...316,-0.853520622795699
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_1_24...330,-0.8506855951075268
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_1_24...344,-0.9036443066129032
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_1_8...304,-0.8571345575268817
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_1_8...318,-0.8705533794623656
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_1_8...332,-0.9205567872580646
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_17_24...306,-0.8549578219354839
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_17_24...320,-0.8830189873655914
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_17_24...334,-0.9366042576344086
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_17_32...313,-0.8428994448387097
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_17_32...327,-0.8613957871505377
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_17_32...341,-0.9460045501075269
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_25_32...307,-0.8906266430645161
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_25_32...321,-0.911523296827957
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_25_32...335,-0.9624639160752688
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_25_48...317,-0.8826381803225807
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_25_48...331,-0.9067831448924731
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_25_48...345,-0.9635575798924731
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_33_40...308,-0.9157087838709678
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_33_40...322,-0.9238730397849463
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_33_40...336,-0.9726788313440861
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_33_48...314,-0.9183085996774194
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_33_48...328,-0.9107000861827957
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_33_48...342,-0.9662415151075269
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_41_48...309,-0.9226057564516129
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_41_48...323,-0.9122074589247312
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_41_48...337,-0.9552092247311827
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_49_56...310,-0.951358427688172
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_49_56...324,-0.92705519172043
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_49_56...338,-0.9566320678494624
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_49_64...315,-0.9553157180107527
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_49_64...329,-0.9419109165591398
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_49_64...343,-0.9617204930107527
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_57_64...311,-0.9631650627419355
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_57_64...325,-0.967869956344086
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_57_64...339,-0.9748032557526882
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_9_16...305,-0.8895364025268817
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_9_16...319,-0.9190659520967742
12,WALKING_DOWNSTAIRS,fbodyacc_bandsenergy_9_16...333,-0.9292701484408602
12,WALKING_DOWNSTAIRS,fbodyacc_energy_x,-0.8542759502150538
12,WALKING_DOWNSTAIRS,fbodyacc_energy_y,-0.8472303082258065
12,WALKING_DOWNSTAIRS,fbodyacc_energy_z,-0.8996079296774193
12,WALKING_DOWNSTAIRS,fbodyacc_entropy_x,-0.1834962035483871
12,WALKING_DOWNSTAIRS,fbodyacc_entropy_y,-0.18940895650537634
12,WALKING_DOWNSTAIRS,fbodyacc_entropy_z,-0.1838568804247312
12,WALKING_DOWNSTAIRS,fbodyacc_iqr_x,-0.6441113405446236
12,WALKING_DOWNSTAIRS,fbodyacc_iqr_y,-0.6849216403333334
12,WALKING_DOWNSTAIRS,fbodyacc_iqr_z,-0.7543412592473119
12,WALKING_DOWNSTAIRS,fbodyacc_kurtosis_x,-0.5203635193154839
12,WALKING_DOWNSTAIRS,fbodyacc_kurtosis_y,-0.6129956316870968
12,WALKING_DOWNSTAIRS,fbodyacc_kurtosis_z,-0.5186716251376344
12,WALKING_DOWNSTAIRS,fbodyacc_mad_x,-0.6140009229591398
12,WALKING_DOWNSTAIRS,fbodyacc_mad_y,-0.6171830849741935
12,WALKING_DOWNSTAIRS,fbodyacc_mad_z,-0.6874227199462366
12,WALKING_DOWNSTAIRS,fbodyacc_max_x,-0.693136651327957
12,WALKING_DOWNSTAIRS,fbodyacc_max_y,-0.7430796888709678
12,WALKING_DOWNSTAIRS,fbodyacc_max_z,-0.7234704874731183
12,WALKING_DOWNSTAIRS,fbodyacc_maxinds_x,-0.7169614973387096
12,WALKING_DOWNSTAIRS,fbodyacc_maxinds_y,-0.8684587802688172
12,WALKING_DOWNSTAIRS,fbodyacc_maxinds_z,-0.8159636062043011
12,WALKING_DOWNSTAIRS,fbodyacc_mean_x,-0.6371317222080645
12,WALKING_DOWNSTAIRS,fbodyacc_mean_y,-0.6173701700903226
12,WALKING_DOWNSTAIRS,fbodyacc_mean_z,-0.7054151788172043
12,WALKING_DOWNSTAIRS,fbodyacc_meanfreq_x,-0.18032546478655914
12,WALKING_DOWNSTAIRS,fbodyacc_meanfreq_y,0.0027027878919354846
12,WALKING_DOWNSTAIRS,fbodyacc_meanfreq_z,0.08027473883010752
12,WALKING_DOWNSTAIRS,fbodyacc_min_x,-0.8632664348763441
12,WALKING_DOWNSTAIRS,fbodyacc_min_y,-0.9100118889784946
12,WALKING_DOWNSTAIRS,fbodyacc_min_z,-0.9276973669354839
12,WALKING_DOWNSTAIRS,fbodyacc_skewness_x,-0.1956550919911828
12,WALKING_DOWNSTAIRS,fbodyacc_skewness_y,-0.29634042981741937
12,WALKING_DOWNSTAIRS,fbodyacc_skewness_z,-0.28233442676182796
12,WALKING_DOWNSTAIRS,fbodyacc_sma,-0.6007245227824731
12,WALKING_DOWNSTAIRS,fbodyacc_std_x,-0.6393484595860215
12,WALKING_DOWNSTAIRS,fbodyacc_std_y,-0.6310031414091398
12,WALKING_DOWNSTAIRS,fbodyacc_std_z,-0.6966650966129032
12,WALKING_DOWNSTAIRS,fbodyaccjerk_bandsenergy_1_16...391,-0.8920898385483871
12,WALKING_DOWNSTAIRS,fbodyaccjerk_bandsenergy_1_16...405,-0.9100624398924732
12,WALKING_DOWNSTAIRS,fbodyaccjerk_bandsenergy_1_16...419,-0.9158463274193548
